radio,1 Urbano,2 Rural agrupado,3 Rural disperso,TOTAL
300770417,0,0,16,16
300770501,0,0,46,46
300770502,0,0,11,11
300770503,0,0,24,24
300770504,0,0,22,22
300770505,0,0,55,55
300770506,0,0,49,49
300770507,0,0,48,48
300770508,0,0,31,31
300770509,0,0,8,8
300770510,0,0,41,41
300770511,0,0,13,13
300770512,0,0,14,14
300770513,0,0,33,33
300770514,0,0,38,38
300770515,0,0,29,29
300770516,0,0,52,52
300770517,0,0,30,30
300770518,0,0,23,23
300770519,0,0,14,14
300770601,0,0,48,48
300770602,0,0,15,15
300770603,0,0,46,46
300770604,0,0,9,9
300770605,0,0,62,62
300770606,0,0,45,45
300770607,0,0,41,41
300770608,0,0,27,27
300770609,0,0,29,29
300770610,0,0,46,46
300770611,0,0,33,33
300770612,0,18,101,119
300770613,0,0,6,6
300770701,0,0,52,52
300770702,0,0,41,41
300770703,0,0,19,19
300770704,0,0,30,30
300770705,0,0,34,34
300770706,0,276,0,276
300770707,0,285,0,285
300770708,0,0,16,16
300770709,0,0,39,39
300770710,0,0,30,30
300770711,0,0,16,16
300770801,0,109,0,109
300770802,0,170,0,170
300770803,0,191,0,191
300770804,0,209,0,209
300770805,0,0,37,37
300770806,0,0,79,79
300770807,0,0,14,14
300770901,0,0,25,25
300770902,0,0,22,22
300770903,0,0,32,32
300770904,0,42,41,83
300770905,0,0,16,16
300770906,0,60,96,156
300770907,0,0,27,27
300770908,0,0,33,33
300771001,0,0,38,38
300771002,0,0,41,41
300771003,0,0,18,18
300771004,0,0,22,22
300771005,0,0,21,21
300771006,0,0,6,6
300771101,0,0,69,69
300771102,0,0,36,36
300771103,0,87,0,87
300771104,0,0,23,23
300771105,0,0,23,23
300771106,0,0,15,15
300771107,0,0,6,6
300771108,0,0,24,24
300771109,0,0,33,33
300771110,0,0,44,44
300771111,0,0,38,38
300771112,0,0,47,47
300771113,0,0,43,43
300771114,0,0,37,37
300771115,0,0,32,32
300771201,353,0,0,353
300771202,147,0,0,147
300771203,231,0,0,231
300771204,225,0,0,225
300771205,223,0,0,223
300771206,211,0,0,211
300771207,276,0,0,276
300771208,34,0,14,48
300771209,0,0,36,36
300771210,0,0,20,20
300771211,0,0,13,13
300771212,0,0,21,21
300771213,0,0,4,4
300840101,291,0,0,291
300840102,250,0,0,250
300840103,136,0,0,136
300840104,299,0,0,299
300840105,309,0,0,309
300840106,193,0,0,193
300840107,197,0,0,197
300840108,395,0,0,395
300840109,126,0,0,126
300840110,187,0,0,187
300840111,354,0,0,354
300840112,323,0,0,323
300840113,340,0,0,340
300840114,412,0,0,412
300840201,230,0,0,230
300840202,229,0,0,229
300840203,280,0,0,280
300840204,271,0,0,271
300840205,437,0,0,437
300840206,239,0,0,239
300840207,202,0,0,202
300840208,284,0,0,284
300840209,287,0,0,287
300840210,185,0,0,185
300840211,241,0,0,241
300840212,414,0,0,414
300840213,414,0,0,414
300840214,191,0,0,191
300840215,289,0,0,289
300840216,318,0,0,318
300840217,310,0,0,310
300840218,292,0,0,292
300840219,273,0,0,273
300840220,289,0,0,289
300840221,304,0,0,304
300840222,294,0,0,294
300840223,279,0,0,279
300840224,291,0,0,291
300840301,380,0,0,380
300840302,302,0,0,302
300840303,264,0,0,264
300840304,256,0,0,256
300840305,423,0,0,423
300840306,331,0,0,331
300840307,282,0,0,282
300840308,279,0,0,279
300840309,370,0,0,370
300840310,353,0,0,353
300840311,309,0,0,309
300840312,248,0,0,248
300840313,234,0,0,234
300840314,400,0,0,400
300840315,183,0,0,183
300840316,231,0,0,231
300840317,270,0,0,270
300840318,544,0,0,544
300840319,169,0,0,169
300840320,304,0,0,304
300840321,268,0,0,268
300840322,193,0,0,193
300840323,266,0,0,266
300840401,317,0,0,317
300840402,261,0,0,261
300840403,145,0,0,145
300840404,374,0,0,374
300840405,290,0,0,290
300840406,222,0,0,222
300840407,184,0,0,184
300840408,243,0,0,243
300840409,352,0,0,352
300840410,247,0,0,247
300840411,379,0,0,379
300840412,316,0,0,316
300840413,248,0,0,248
300840414,293,0,0,293
300840415,399,0,0,399
300840416,363,0,0,363
300840417,374,0,0,374
300840418,285,0,0,285
300840419,151,0,0,151
300840420,224,0,0,224
300840421,266,0,0,266
300840501,388,0,0,388
300840502,271,0,0,271
300840503,243,0,0,243
300840504,347,0,0,347
300840505,522,0,0,522
300840506,210,0,0,210
300840507,235,0,0,235
300840508,312,0,0,312
300840509,206,0,0,206
300840510,244,0,0,244
300840511,190,0,0,190
300840512,336,0,0,336
300840513,218,0,0,218
300840514,378,0,0,378
300840515,205,0,0,205
300840516,384,0,0,384
300840517,293,0,0,293
300840518,250,0,0,250
300840519,234,0,0,234
300840520,279,0,0,279
300840521,237,0,0,237
300840522,382,0,0,382
300840523,394,0,0,394
300840524,374,0,0,374
300840601,395,0,0,395
300840602,148,0,0,148
300840603,233,0,0,233
300840604,361,0,0,361
300840605,309,0,0,309
300840606,270,0,0,270
300840607,253,0,0,253
300840608,386,0,0,386
300840609,172,0,0,172
300840610,113,0,0,113
300840611,131,0,0,131
300840612,308,0,0,308
300840613,197,0,0,197
300840614,214,0,0,214
300840615,316,0,0,316
300840616,316,0,0,316
300840617,338,0,0,338
300840618,368,0,0,368
300840619,328,0,0,328
300840620,393,0,0,393
300840621,305,0,0,305
300840622,233,0,0,233
300840623,306,0,0,306
300840701,332,0,0,332
300840702,303,0,0,303
300840703,161,0,0,161
300840704,133,0,0,133
300840705,213,0,0,213
300840706,256,0,0,256
300840707,200,0,0,200
300840708,395,0,0,395
300840709,400,0,0,400
300840710,384,0,0,384
300840711,436,0,0,436
300840712,382,0,0,382
300840713,308,0,0,308
300840714,363,0,0,363
300840715,350,0,0,350
300840801,206,0,0,206
300840802,315,0,0,315
300840803,201,0,0,201
300840804,342,0,0,342
300840805,402,0,0,402
300840806,316,0,0,316
300840807,353,0,0,353
300840808,204,0,0,204
300840809,251,0,0,251
300840810,299,0,0,299
300840811,313,0,0,313
300840812,246,0,0,246
300840813,9,0,0,9
300840814,334,0,0,334
300840815,308,0,0,308
300840816,280,0,0,280
300840817,282,0,0,282
300840818,368,0,0,368
300840819,389,0,0,389
300840820,325,0,0,325
300840821,410,0,0,410
300840822,381,0,0,381
300840823,203,0,0,203
300840901,380,0,0,380
300840902,309,0,0,309
300840903,153,0,0,153
300840904,334,0,0,334
300840905,171,0,0,171
300840906,263,0,0,263
300840907,455,0,0,455
300840908,139,0,0,139
300840909,342,0,0,342
300840910,256,0,0,256
300840911,346,0,0,346
300840912,275,0,0,275
300840913,379,0,0,379
300840914,325,0,0,325
300840915,141,0,0,141
300840916,275,0,0,275
300840917,392,0,0,392
300841001,304,0,0,304
300841002,262,0,0,262
300841003,281,0,0,281
300841004,196,0,0,196
300841005,225,0,0,225
300841006,282,0,0,282
300841007,267,0,0,267
300841008,329,0,0,329
300841009,330,0,0,330
300841010,232,0,0,232
300841011,310,0,0,310
300841012,253,0,0,253
300841013,242,0,0,242
300841014,382,0,0,382
300841015,335,0,0,335
300841016,217,0,0,217
300841017,359,0,0,359
300841018,278,0,0,278
300841019,185,0,0,185
300841020,349,0,0,349
300841021,307,0,0,307
300841101,116,0,0,116
300841102,258,0,0,258
300841103,341,0,0,341
300841104,250,0,0,250
300841105,132,0,0,132
300841106,299,0,0,299
300841107,348,0,0,348
300841108,248,0,0,248
300841109,72,0,0,72
300841110,399,0,0,399
300841111,301,0,0,301
300841112,207,0,0,207
300841113,173,0,0,173
300841114,348,0,0,348
300841201,121,0,0,121
300841202,215,0,0,215
300841203,68,0,0,68
300841204,80,0,0,80
300841205,249,0,0,249
300841206,98,0,0,98
300841207,281,0,0,281
300841208,36,0,54,90
300841209,77,0,0,77
300841210,150,0,0,150
300841211,186,0,0,186
300841212,18,0,0,18
300841301,299,0,0,299
300841302,217,0,0,217
300841303,50,0,0,50
300841304,199,0,0,199
300841305,46,0,0,46
300841306,185,0,0,185
300841307,182,0,0,182
300841401,281,0,0,281
300841402,398,0,0,398
300841403,324,0,0,324
300841404,358,0,0,358
300841405,322,0,0,322
300841406,409,0,0,409
300841407,428,0,0,428
300841408,273,0,0,273
300841409,306,0,0,306
300841410,304,0,0,304
300841411,331,0,0,331
300841412,373,0,0,373
300841413,166,0,0,166
300841414,363,0,0,363
300841415,131,0,0,131
300841416,313,0,0,313
300841417,361,0,0,361
300841501,284,0,0,284
300841502,155,0,0,155
300841503,432,0,0,432
300841504,288,0,0,288
300841505,147,0,0,147
300841506,304,0,0,304
300841507,349,0,0,349
300841508,371,0,0,371
300841509,306,0,0,306
300841510,276,0,0,276
300841511,164,0,0,164
300841512,339,0,0,339
300841513,5,0,0,5
300841601,305,0,0,305
300841602,259,0,0,259
300841603,317,0,0,317
300841604,238,0,0,238
300841605,216,0,0,216
300841606,299,0,0,299
300841607,336,0,0,336
300841608,363,0,0,363
300841609,263,0,0,263
300841610,317,0,0,317
300841611,357,0,0,357
300841701,113,0,0,113
300841702,266,0,0,266
300841703,265,0,0,265
300841704,312,0,0,312
300841705,251,0,0,251
300841706,164,0,0,164
300841707,378,0,0,378
300841708,270,0,0,270
300841709,270,0,0,270
300841710,296,0,0,296
300841711,258,0,0,258
300841712,228,0,0,228
300841713,294,0,0,294
300841714,402,0,0,402
300841715,244,0,0,244
300841716,207,0,0,207
300841717,208,0,0,208
300841718,174,0,0,174
300841719,361,0,0,361
300841801,19,0,19,38
300841802,285,0,0,285
300841803,98,0,60,158
300841804,0,0,116,116
300841901,0,0,38,38
300841902,0,0,12,12
300841903,199,0,0,199
300841904,209,0,0,209
300841905,181,0,0,181
300841906,143,0,0,143
300841907,97,0,0,97
300841908,213,0,0,213
300841909,125,0,0,125
300841910,166,0,0,166
300841911,181,0,0,181
300841912,161,0,0,161
300842001,16,0,0,16
300842002,137,0,0,137
300842003,96,0,0,96
300842004,66,0,0,66
300842005,70,0,0,70
300842006,72,0,0,72
300842007,77,0,0,77
300842101,336,0,0,336
300842102,145,0,0,145
300842103,171,0,0,171
300842104,171,0,0,171
300842105,123,0,0,123
300842106,485,0,0,485
300842107,258,0,0,258
300842108,274,0,0,274
300842201,219,0,0,219
300842202,146,0,0,146
300842203,70,0,0,70
300842204,120,0,0,120
300842205,85,0,0,85
300842206,229,0,0,229
300842207,0,0,52,52
300842208,0,0,23,23
300842301,0,0,8,8
300842302,83,0,0,83
300842303,0,0,10,10
300842304,0,0,64,64
300842305,269,0,0,269
300842306,302,0,0,302
300842307,220,0,0,220
300842308,392,0,0,392
300842309,364,0,0,364
300842310,374,0,0,374
300842311,92,0,0,92
300842401,0,36,20,56
300842402,0,0,40,40
300842403,0,53,24,77
300842404,0,20,24,44
300842405,0,52,15,67
300842406,0,0,37,37
300842407,0,69,28,97
300842408,0,0,21,21
300842409,0,280,0,280
300842501,0,0,9,9
300842502,0,0,9,9
300842503,0,0,53,53
300842504,0,0,44,44
300842505,0,0,47,47
300842506,214,0,0,214
300842507,283,0,0,283
300842508,363,0,0,363
300842509,299,0,0,299
300842510,257,0,0,257
300842511,292,0,0,292
300842512,100,0,0,100
300842601,0,0,11,11
300842602,0,0,11,11
300842603,0,0,11,11
300842604,0,0,16,16
300842605,0,0,20,20
300842606,0,0,18,18
300842607,0,0,38,38
300842608,0,0,19,19
300842609,0,0,65,65
300842610,0,0,40,40
300842611,0,0,29,29
300842612,0,0,27,27
300842613,0,0,40,40
300842614,0,0,21,21
300842615,0,169,0,169
300842616,0,140,0,140
300842701,0,0,23,23
300842702,0,0,35,35
300842703,238,0,0,238
300842704,321,0,0,321
300842705,311,0,0,311
300842706,120,0,0,120
300842707,349,0,0,349
300842708,240,0,0,240
300842801,0,76,20,96
300842802,0,0,13,13
300842803,0,0,35,35
300842804,0,0,16,16
300842805,0,0,23,23
300842806,0,0,27,27
300842807,0,0,16,16
300842808,0,0,32,32
300842809,0,0,26,26
300842810,0,0,26,26
300842811,0,0,15,15
300842812,0,0,29,29
300842813,0,0,21,21
300842901,0,0,11,11
300842902,0,0,15,15
300842903,0,0,15,15
300842904,0,0,14,14
300842905,0,0,13,13
300842906,0,0,14,14
300842907,0,0,6,6
300842908,0,0,6,6
300842909,0,0,21,21
300842910,0,218,0,218
300843001,0,0,31,31
300843002,0,0,58,58
300843003,0,0,29,29
300843004,0,0,12,12
300843005,85,0,0,85
300843006,230,0,0,230
300843007,224,0,0,224
300843008,196,0,0,196
300843009,157,0,0,157
300843010,144,0,0,144
300843011,180,0,0,180
300843012,317,0,0,317
300843013,255,0,0,255
300843014,69,0,0,69
300843101,0,0,25,25
300843102,0,0,49,49
300843103,0,0,18,18
300843104,0,0,5,5
300843105,0,0,23,23
300843106,0,0,21,21
300843107,0,0,78,78
300843108,0,0,20,20
300843109,0,0,51,51
300843110,0,0,38,38
300843111,0,0,20,20
300843112,0,0,42,42
300843113,0,0,45,45
300843114,0,0,24,24
300843115,0,185,0,185
300843116,0,133,0,133
300843201,0,0,30,30
300843202,0,0,82,82
300843203,0,0,53,53
300843204,0,0,62,62
300843205,0,78,56,134
300843206,0,0,122,122
300843207,0,0,96,96
300843208,0,0,48,48
300843209,0,154,35,189
300843210,0,0,42,42
300843211,0,173,0,173
300843212,0,264,0,264
300843213,0,176,0,176
300843301,0,0,12,12
300843302,0,0,33,33
300843303,0,0,23,23
300843304,130,0,0,130
300843305,109,0,0,109
300843306,342,0,0,342
300843307,373,0,0,373
300843308,466,0,0,466
300843309,244,0,0,244
300843310,122,0,0,122
300843311,145,0,0,145
300843312,245,0,0,245
300843313,256,0,0,256
300843314,371,0,0,371
300843401,0,0,6,6
300843402,0,0,24,24
300843403,0,0,16,16
300843404,0,0,22,22
300843405,0,0,21,21
300843406,0,0,2,2
300843407,0,0,65,65
300843408,0,0,68,68
300843409,0,0,27,27
300843410,0,0,31,31
300843411,0,0,20,20
300843412,0,0,54,54
300843413,0,0,32,32
300843414,0,0,46,46
300843415,0,37,43,80
300843416,0,187,0,187
300843501,0,0,17,17
300843502,0,0,17,17
300843503,0,0,18,18
300843504,0,0,15,15
300843505,0,0,36,36
300843506,0,137,0,137
300843507,0,129,0,129
300843508,0,158,0,158
300843601,0,0,28,28
300843602,0,0,23,23
300843603,0,0,32,32
300843604,0,0,21,21
300843701,203,0,0,203
300843702,176,0,0,176
300843703,133,0,0,133
300843704,388,0,0,388
300843705,206,0,0,206
300843706,232,0,0,232
300843707,210,0,0,210
300843708,152,0,0,152
300843709,149,0,0,149
300843710,214,0,0,214
300843711,280,0,0,280
300843712,178,0,0,178
300843713,194,0,0,194
300843714,276,0,0,276
300843715,27,0,0,27
300843801,0,0,8,8
300843802,0,0,25,25
300843803,0,0,14,14
300843804,0,0,17,17
300843805,0,0,45,45
300843806,0,0,17,17
300843807,0,0,31,31
300843808,0,0,35,35
300843809,0,0,24,24
300843901,0,25,44,69
300843902,0,0,45,45
300843903,0,0,66,66
300843904,0,0,51,51
300843905,0,0,11,11
300843906,0,0,18,18
300843907,0,0,30,30
300843908,0,0,39,39
300843909,0,0,32,32
300844001,0,0,49,49
300844002,0,0,40,40
300844003,0,0,28,28
300844004,0,47,19,66
300844005,0,0,33,33
300844006,0,0,17,17
300844007,0,0,29,29
300844008,0,0,49,49
300844009,0,0,43,43
300844101,0,0,14,14
300844102,0,0,25,25
300844103,0,0,25,25
300844104,0,0,26,26
300844105,312,0,0,312
300844106,300,0,0,300
300844107,5,0,0,5
300844108,366,0,0,366
300844109,233,0,0,233
300844110,185,0,0,185
300844201,0,0,13,13
300844202,0,0,62,62
300844203,0,0,25,25
300844204,0,30,41,71
300844205,0,0,14,14
300844206,0,0,15,15
300844207,0,0,33,33
300844208,0,0,20,20
300844209,0,0,45,45
300844301,362,0,0,362
300844302,206,0,0,206
300844303,281,0,0,281
300844304,237,0,0,237
300844305,303,0,0,303
300844306,293,0,0,293
300844307,295,0,0,295
300844308,228,0,0,228
300844309,410,0,0,410
300844310,171,0,0,171
300844311,200,0,0,200
300844312,208,0,0,208
300844313,193,0,0,193
300844401,312,0,0,312
300844402,102,0,0,102
300844403,389,0,0,389
300844404,375,0,0,375
300844405,157,0,0,157
300844406,217,0,0,217
300844407,335,0,0,335
300844408,331,0,0,331
300844409,214,0,0,214
300844410,287,0,0,287
300844411,223,0,0,223
300844501,0,22,17,39
300844502,0,0,35,35
300844503,36,0,12,48
300844504,0,0,55,55
300844505,0,23,31,54
300844506,0,0,38,38
300844507,170,0,0,170
300844508,149,0,0,149
300844509,70,0,0,70
300844510,132,0,0,132
300844511,48,0,0,48
300844601,0,0,28,28
300880101,274,0,0,274
300880102,310,0,0,310
300880103,412,0,0,412
300880104,273,0,0,273
300880105,243,0,0,243
300880106,312,0,0,312
300880107,246,0,0,246
300880201,0,0,65,65
300880202,0,0,64,64
300880203,0,0,54,54
300880204,313,0,0,313
300880205,411,0,0,411
300880206,349,0,0,349
300880207,344,0,0,344
300880208,347,0,0,347
300880209,214,0,0,214
300880210,112,0,0,112
300880301,104,0,48,152
300880302,0,0,16,16
300880303,0,0,9,9
300880304,115,0,0,115
300880305,168,0,0,168
300880306,252,0,0,252
300880307,191,0,0,191
300880308,175,0,0,175
300880401,0,0,6,6
300880402,0,0,30,30
300880403,0,0,11,11
300880404,0,0,21,21
300880405,0,0,42,42
300880501,0,0,24,24
300880502,0,0,9,9
300880503,0,0,19,19
300880504,0,0,29,29
300880601,0,0,10,10
300880602,0,0,14,14
300880603,0,0,11,11
300880604,0,0,24,24
300880605,0,0,11,11
300880606,0,0,9,9
300880701,0,0,39,39
300880702,0,0,31,31
300880703,0,0,11,11
300880704,0,0,35,35
300880705,0,0,8,8
300880706,0,0,28,28
300880707,0,0,39,39
300910101,292,0,0,292
300910102,321,0,0,321
300910103,419,0,0,419
300910104,288,0,0,288
300910105,216,0,0,216
300910106,226,0,0,226
300910107,199,0,0,199
300910108,290,0,0,290
300910109,357,0,0,357
300910110,214,0,0,214
300910111,222,0,0,222
300910112,194,0,0,194
300910113,236,0,0,236
300910114,73,0,0,73
300910115,199,0,0,199
300910116,354,0,0,354
300910117,240,0,0,240
300910118,264,0,0,264
300910201,0,0,13,13
300910202,0,0,17,17
300910203,0,0,66,66
300910204,0,0,37,37
300910205,0,0,107,107
300910206,0,0,9,9
300910207,0,0,66,66
300910208,47,0,100,147
300910209,0,0,27,27
300910301,0,0,19,19
300910302,0,133,0,133
300910303,0,0,25,25
300910304,0,0,72,72
300910305,0,0,32,32
300910306,0,0,41,41
300910307,0,45,21,66
300910308,0,0,12,12
300910309,0,0,43,43
300910401,0,0,2,2
300910402,0,0,24,24
300910403,0,0,49,49
300910404,0,18,30,48
300910405,0,0,35,35
300910406,0,0,19,19
300910407,0,0,17,17
300910501,256,0,0,256
300910502,295,0,0,295
300910503,257,0,0,257
300910504,254,0,0,254
300910505,157,0,0,157
300910506,362,0,0,362
300910507,316,0,0,316
300910508,260,0,0,260
300910509,0,0,64,64
300910510,0,0,33,33
300910511,0,0,15,15
300910512,0,0,14,14
300910601,0,0,25,25
300910602,0,0,25,25
300910603,0,0,6,6
300910604,0,0,20,20
300910605,0,0,17,17
300910606,0,210,0,210
300910701,0,0,27,27
300910702,0,101,0,101
300910703,0,0,28,28
300910704,0,0,13,13
300910705,0,0,13,13
300910706,0,0,17,17
300910801,0,0,21,21
300910802,0,0,31,31
300910803,0,0,15,15
300910804,0,0,11,11
300910805,0,0,12,12
300910806,0,0,11,11
300910807,0,0,21,21
300910808,0,54,37,91
300910901,0,0,18,18
300910902,0,0,5,5
300910903,0,35,23,58
300910904,0,0,12,12
300910905,0,0,26,26
300910906,0,0,6,6
300911001,167,0,0,167
300911002,227,0,0,227
300911003,208,0,0,208
300911004,241,0,0,241
300911005,0,0,125,125
300911101,0,0,18,18
300911102,0,0,24,24
300911103,0,0,18,18
300911104,0,0,18,18
300911105,0,0,84,84
300911106,0,0,36,36
300980101,337,0,0,337
300980102,290,0,0,290
300980103,240,0,0,240
300980104,296,0,0,296
300980105,290,0,0,290
300980106,387,0,0,387
300980107,247,0,0,247
300980108,271,0,0,271
300980109,392,0,0,392
300980110,368,0,0,368
300980111,312,0,0,312
300980112,385,0,0,385
300980113,404,0,0,404
300980114,235,0,0,235
300980115,282,0,0,282
300980116,429,0,0,429
300980117,297,0,0,297
300980118,267,0,0,267
300980119,234,0,0,234
300980120,179,0,0,179
300980201,296,0,0,296
300980202,336,0,0,336
300980203,307,0,0,307
300980204,346,0,0,346
300980205,394,0,0,394
300980206,166,0,0,166
300980207,226,0,0,226
300980208,302,0,0,302
300980209,312,0,0,312
300980210,269,0,0,269
300980211,343,0,0,343
300980212,365,0,0,365
300980213,223,0,0,223
300980214,295,0,0,295
300980215,257,0,0,257
300980301,180,0,0,180
300980302,254,0,0,254
300980303,450,0,0,450
300980304,394,0,0,394
300980305,365,0,0,365
300980306,240,0,0,240
300980307,330,0,0,330
300980308,294,0,0,294
300980309,257,0,0,257
300980310,243,0,0,243
